// Analysis: group_comparison
// Studies: 53
// Total foci: 1069
// Foci with t-values: 1045
// Coordinate space: MNI
// All statistics converted to t-values

// Reference=17240066
// Subjects=19
21.0	-66.0	3.0	20.79
-36.0	-78.0	12.0	17.12
51.0	-30.0	30.0	22.6
9.0	-81.0	33.0	18.64

// Reference=39543627
// Subjects=65
-33.0	60.0	-9.0	4.557
-6.0	63.0	-15.0	4.495
48.0	-33.0	18.0	-3.349
-33.0	60.0	-9.0	4.557
-6.0	63.0	-15.0	4.495
48.0	-33.0	18.0	-3.349

// Reference=39877657
// Subjects=27
-6.0	-12.0	12.0	-4.418
6.0	18.0	-10.0	-4.284
4.0	-4.0	6.0	-4.851
-4.0	-10.0	8.0	-4.487
-2.0	-52.0	24.0	-3.574
-8.0	16.0	-4.0	-4.3
-2.0	48.0	-16.0	-4.17
0.0	-54.0	18.0	-4.071
22.0	-72.0	14.0	-4.004

// Reference=40329319
// Subjects=?
46.0	38.0	12.0	4.25
32.0	54.0	-2.0	3.41
48.0	-50.0	42.0	3.41
-42.0	-52.0	46.0	6.42
-52.0	-58.0	-2.0	4.25
24.0	-62.0	62.0	4.25
40.0	-68.0	28.0	6.17
56.0	-2.0	-22.0	5.11
36.0	38.0	22.0	5.64
-24.0	18.0	52.0	5.37
-46.0	12.0	30.0	9.05
-48.0	-62.0	32.0	6.44
-56.0	-6.0	-16.0	5.9
-56.0	-40.0	-8.0	4.58
-48.0	-64.0	-12.0	5.37
48.0	-60.0	30.0	6.92
-48.0	-66.0	28.0	8.39
-58.0	-30.0	-12.0	5.14
-52.0	-58.0	-8.0	4.84
40.0	-16.0	52.0	5.43
38.0	-2.0	48.0	5.65
48.0	12.0	30.0	6.77
38.0	38.0	22.0	6.1
-36.0	-24.0	56.0	9.16
-36.0	-62.0	44.0	6.32
-38.0	46.0	-6.0	2.22
-34.0	28.0	38.0	3.1
18.0	26.0	50.0	2.22
-50.0	22.0	2.0	2.22
-52.0	-54.0	6.0	2.22
-42.0	-56.0	46.0	2.22
44.0	-62.0	38.0	1.29
52.0	14.0	20.0	4.92
-46.0	8.0	32.0	4.92
-48.0	-58.0	30.0	4.27
-52.0	12.0	8.0	5.58
-56.0	-32.0	6.0	8.17
-56.0	-6.0	-16.0	8.17
-58.0	-12.0	-24.0	7.5
-56.0	-42.0	0.0	7.01
-46.0	22.0	20.0	9.34
-46.0	8.0	28.0	15.75
-56.0	-44.0	12.0	9.99
-46.0	-64.0	-16.0	9.57
2.0	58.0	2.0	5.72
34.0	48.0	18.0	4.48
56.0	-32.0	28.0	4.48
58.0	-20.0	18.0	4.48
-44.0	-54.0	42.0	5.1
-48.0	-20.0	42.0	4.79
-58.0	-22.0	16.0	6.64
36.0	54.0	-4.0	2.1
48.0	-44.0	44.0	3.09
60.0	-10.0	4.0	2.1
48.0	12.0	30.0	2.1
-20.0	14.0	60.0	2.1
-24.0	14.0	52.0	4.16
-38.0	-76.0	38.0	4.16
46.0	38.0	12.0	4.25
32.0	54.0	-2.0	3.41
48.0	-50.0	42.0	3.41
-42.0	-52.0	46.0	6.42
-52.0	-58.0	-2.0	4.25
24.0	-62.0	62.0	4.25
40.0	-68.0	28.0	6.17
56.0	-2.0	-22.0	5.11
36.0	38.0	22.0	5.64
-24.0	18.0	52.0	5.37
-46.0	12.0	30.0	9.05
-48.0	-62.0	32.0	6.44
-56.0	-6.0	-16.0	5.9
-56.0	-40.0	-8.0	4.58
-48.0	-64.0	-12.0	5.37
48.0	-60.0	30.0	6.92
-48.0	-66.0	28.0	8.39
-58.0	-30.0	-12.0	5.14
-52.0	-58.0	-8.0	4.84
40.0	-16.0	52.0	5.43
38.0	-2.0	48.0	5.65
48.0	12.0	30.0	6.77
38.0	38.0	22.0	6.1
-36.0	-24.0	56.0	9.16
-36.0	-62.0	44.0	6.32
-38.0	46.0	-6.0	2.22
-34.0	28.0	38.0	3.1
18.0	26.0	50.0	2.22
-50.0	22.0	2.0	2.22
-52.0	-54.0	6.0	2.22
-42.0	-56.0	46.0	2.22
44.0	-62.0	38.0	1.29
52.0	14.0	20.0	4.92
-46.0	8.0	32.0	4.92
-48.0	-58.0	30.0	4.27
-52.0	12.0	8.0	5.58
-56.0	-32.0	6.0	8.17
-56.0	-6.0	-16.0	8.17
-58.0	-12.0	-24.0	7.5
-56.0	-42.0	0.0	7.01
-46.0	22.0	20.0	9.34
-46.0	8.0	28.0	15.75
-56.0	-44.0	12.0	9.99
-46.0	-64.0	-16.0	9.57
2.0	58.0	2.0	5.72
34.0	48.0	18.0	4.48
56.0	-32.0	28.0	4.48
58.0	-20.0	18.0	4.48
-44.0	-54.0	42.0	5.1
-48.0	-20.0	42.0	4.79
-58.0	-22.0	16.0	6.64
36.0	54.0	-4.0	2.1
48.0	-44.0	44.0	3.09
60.0	-10.0	4.0	2.1
48.0	12.0	30.0	2.1
-20.0	14.0	60.0	2.1
-24.0	14.0	52.0	4.16
-38.0	-76.0	38.0	4.16

// Reference=40584525
// Subjects=91
6.0	48.0	12.0	8.635
36.0	36.0	-12.0	6.457
21.0	27.0	15.0	5.772
-6.0	-21.0	42.0	-10.358
42.0	60.0	-3.0	5.814
-30.0	24.0	-18.0	-7.51
-3.0	-69.0	30.0	-6.394
51.0	-51.0	27.0	-5.688
-9.0	51.0	9.0	-5.951
-9.0	-66.0	27.0	-5.336
54.0	-51.0	27.0	-5.393
-42.0	-66.0	51.0	-6.612
-9.0	-45.0	78.0	-6.155
0.0	-12.0	78.0	-5.386
-48.0	42.0	-9.0	-5.297
45.0	-45.0	42.0	-5.283
51.0	18.0	48.0	-5.907
3.0	-33.0	48.0	-5.421
-54.0	-45.0	48.0	-8.032
-27.0	15.0	60.0	-7.431
51.0	-48.0	57.0	-6.844
30.0	12.0	63.0	-5.569
-3.0	-51.0	72.0	-6.607
-3.0	-9.0	78.0	-5.825
-39.0	51.0	3.0	-5.589
66.0	-42.0	-9.0	-5.847
51.0	-48.0	57.0	-7.296
-54.0	-45.0	48.0	-7.667
-27.0	15.0	60.0	-6.734
33.0	3.0	63.0	-5.869
-42.0	0.0	-45.0	-5.905
-54.0	30.0	3.0	-6.292
0.0	33.0	54.0	-7.021
-42.0	9.0	48.0	-7.457
-6.0	-39.0	78.0	-6.219
-42.0	54.0	-3.0	-6.629
-54.0	-57.0	42.0	-5.637
-36.0	24.0	51.0	-6.535
0.0	36.0	51.0	-6.574
21.0	-81.0	-30.0	-6.182
-57.0	-3.0	-15.0	-6.343
-3.0	51.0	18.0	-6.233
-3.0	42.0	54.0	-8.105
-3.0	-45.0	33.0	-6.513
-48.0	-66.0	36.0	-6.636
57.0	-54.0	33.0	-6.586
-21.0	-81.0	-33.0	-6.218
21.0	-81.0	-30.0	-6.325
-57.0	6.0	-24.0	-5.727
0.0	51.0	18.0	-6.627
12.0	-48.0	33.0	-7.12
57.0	-54.0	33.0	-7.46
-39.0	-69.0	36.0	-5.988
-3.0	39.0	57.0	-7.551
0.0	-45.0	36.0	-6.558
27.0	-18.0	-18.0	-6.108
57.0	-57.0	30.0	-6.223
-39.0	-72.0	42.0	-6.048
-24.0	27.0	48.0	-8.258
-6.0	36.0	57.0	-5.45
-33.0	48.0	30.0	-7.226
15.0	-33.0	45.0	-6.21
15.0	9.0	12.0	-6.576
-24.0	48.0	36.0	-7.243
0.0	42.0	24.0	-5.498
-3.0	-30.0	48.0	-6.725
15.0	9.0	15.0	-7.627
-12.0	12.0	15.0	-6.28
-24.0	27.0	51.0	-7.766
0.0	-48.0	60.0	-9.664
12.0	-15.0	9.0	-6.969
-27.0	48.0	30.0	-7.673
-30.0	-75.0	42.0	-6.31
0.0	-48.0	57.0	-8.856
-24.0	30.0	51.0	-8.12
0.0	-63.0	45.0	-8.973
-39.0	-66.0	48.0	-7.244
57.0	-54.0	27.0	-6.898
-30.0	-75.0	45.0	-5.535
-21.0	24.0	51.0	-5.135
-33.0	-72.0	42.0	-5.459
-42.0	9.0	-42.0	-6.137
51.0	18.0	42.0	-6.125
-42.0	12.0	51.0	-7.96
-6.0	69.0	18.0	-6.014
-3.0	-66.0	36.0	-6.677

// Reference=40634927
// Subjects=74
-45.0	18.0	48.0	-3.872
39.0	-63.0	-42.0	-4.495

// Reference=40772121
// Subjects=60
44.0	9.0	-33.0	-3.17
19.0	1.0	-24.0	-3.12
35.0	-16.0	-14.0	-3.21
-5.0	12.0	29.0	-2.34
5.0	14.0	27.0	-2.83
2.0	5.0	31.0	-2.7
20.0	1.0	-16.0	-2.74
28.0	26.0	-21.0	-3.31
-4.0	7.0	34.0	-2.23
44.0	9.0	-33.0	-3.17
19.0	1.0	-24.0	-3.12
35.0	-16.0	-14.0	-3.21
-5.0	12.0	29.0	-2.34
5.0	14.0	27.0	-2.83
2.0	5.0	31.0	-2.7
20.0	1.0	-16.0	-2.74
28.0	26.0	-21.0	-3.31
-4.0	7.0	34.0	-2.23

// Reference=40881782
// Subjects=97
3.0	-12.0	51.0	-5.946
51.0	-48.0	9.0	-4.752
36.0	-3.0	51.0	-5.144
-15.0	-69.0	-60.0	-3.425
21.0	-45.0	-21.0	-3.477
-27.0	-15.0	-42.0	6.472
-45.0	27.0	15.0	3.834
-24.0	-15.0	-39.0	5.574
-51.0	42.0	9.0	3.836
3.0	-12.0	51.0	-5.946
-27.0	-15.0	-42.0	6.472
-45.0	27.0	15.0	3.834
-15.0	-69.0	-60.0	-3.425
-24.0	-15.0	-39.0	5.574
21.0	-45.0	-21.0	-3.477
51.0	-48.0	9.0	-4.752
-51.0	42.0	9.0	3.836
36.0	-3.0	51.0	-5.144

// Reference=40995472
// Subjects=46
-24.0	-60.0	-30.0	5.5
9.0	6.0	33.0	4.882
39.0	-12.0	-9.0	4.864
-18.0	9.0	15.0	7.383
12.0	3.0	12.0	5.739
9.0	-39.0	3.0	5.287
-3.0	-57.0	3.0	6.592
6.0	-78.0	-6.0	5.565
-12.0	-39.0	-3.0	4.523
-30.0	-30.0	54.0	5.482
0.0	12.0	45.0	5.135
-3.0	-57.0	3.0	9.999
9.0	-42.0	21.0	4.803
9.0	-42.0	3.0	7.194
-9.0	-48.0	45.0	6.735
-6.0	-21.0	54.0	6.093
-24.0	-60.0	-30.0	5.5
9.0	6.0	33.0	4.882
39.0	-12.0	-9.0	4.864
-18.0	9.0	15.0	7.383
12.0	3.0	12.0	5.739
9.0	-39.0	3.0	5.287
-3.0	-57.0	3.0	6.592
6.0	-78.0	-6.0	5.565
-12.0	-39.0	-3.0	4.523
-30.0	-30.0	54.0	5.482
0.0	12.0	45.0	5.135
-3.0	-57.0	3.0	9.999
9.0	-42.0	21.0	4.803
9.0	-42.0	3.0	7.194
-9.0	-48.0	45.0	6.735
-6.0	-21.0	54.0	6.093

// Reference=41069516
// Subjects=103
51.0	-24.0	42.0	5.679
-27.0	9.0	51.0	4.981
36.0	12.0	48.0	5.319
3.0	-43.0	8.0	-3.205
-51.0	-3.0	33.0	4.245
48.0	-24.0	42.0	5.367
-33.0	-99.0	0.0	5.004
51.0	-24.0	39.0	6.335
-27.0	-6.0	54.0	6.776
-3.0	54.0	36.0	-3.393
27.0	63.0	15.0	-3.391
18.0	-78.0	0.0	4.89
-12.0	-72.0	-3.0	5.031
33.0	-6.0	54.0	6.363
18.0	-51.0	-12.0	5.714
48.0	-15.0	9.0	6.015
-36.0	-30.0	15.0	5.071
12.0	-21.0	3.0	5.146
39.0	42.0	33.0	-3.389

// Reference=41351443
// Subjects=66
-38.0	-15.0	59.0	2.652
18.0	-27.0	62.0	-3.281
-55.0	7.0	23.0	0.859
58.0	-3.0	17.0	1.13
-42.0	-3.0	11.0	0.978
-44.0	-6.0	49.0	1.77
-12.0	-12.0	6.0	1.441
41.0	-23.0	55.0	1.797
-4.0	-31.0	-4.0	1.282

// Reference=41641330
// Subjects=24
-40.0514	-19.6228	-21.0313	12.754
40.2885	-19.7507	-21.0315	12.754
-23.555	-9.365	-11.0149	10.905
23.825	-9.4404	-11.0151	10.905
-11.2278	-30.0133	6.9522	10.451
11.4322	-30.0494	6.9521	10.451
-35.9215	-13.427	-35.0214	10.088
36.1784	-13.5419	-35.0216	10.088
-9.1022	11.1579	23.0178	10.031
9.4378	11.1283	23.0177	10.031
-40.0514	-19.6228	-21.0313	6.824
-52.3851	-3.1263	-19.005	4.153
40.2885	-19.7507	-21.0315	6.824
52.6748	-3.2936	-19.0053	4.153
-40.0514	-19.6228	-21.0313	6.824
-52.3851	-3.1263	-19.005	4.153
40.2885	-19.7507	-21.0315	6.824
52.6748	-3.2936	-19.0053	4.153
-48.2224	23.6375	-12.9624	-5.277
48.5974	23.4833	-12.9626	-5.277

// Reference=41999225
// Subjects=180
-9.0	-6.0	16.5	4.649
7.5	10.5	16.5	3.799

// Reference=42131703
// Subjects=98
-9.0	36.0	-3.0	-4.498
45.0	-21.0	18.0	-4.532
-36.0	-51.0	-24.0	4.362
